date,market,market_id,category,commodity,commodity_id,unit,priceflag,pricetype,currency,usdprice
15/09/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.26
15/09/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.48
15/09/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.55
15/09/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.59
15/10/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.67
15/10/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.8
15/10/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.84
15/10/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.15
15/10/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.54
15/10/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.65
15/10/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,1.01
15/10/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,1
15/10/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.45
15/10/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.31
15/10/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.45
15/10/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.48
15/11/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.68
15/11/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.88
15/11/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.63
15/11/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.15
15/11/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,1.03
15/11/2023,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.8
15/11/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,1.29
15/11/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.46
15/11/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.34
15/11/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.52
15/11/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.4
15/11/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.4
15/12/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.69
15/12/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.96
15/12/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.64
15/12/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.15
15/12/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.57
15/12/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.38
15/12/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,1.05
15/12/2023,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.82
15/12/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.55
15/12/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.39
15/12/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.52
15/12/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.53
15/12/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.33
15/01/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.72
15/01/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.98
15/01/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.69
15/01/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.16
15/01/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.46
15/01/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.84
15/01/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,1.34
15/01/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.73
15/01/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.46
15/01/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.29
15/02/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.96
15/02/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.85
15/02/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.18
15/02/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.94
15/02/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,1.1
15/02/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.94
15/02/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,1.42
15/02/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,2.36
15/02/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,2.21
15/02/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.55
15/03/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.56
15/03/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.88
15/03/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.27
15/03/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.73
15/03/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.62
15/03/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.52
15/03/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.17
15/03/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.42
15/03/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.34
15/03/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.18
15/04/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.49
15/04/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/04/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.85
15/04/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.13
15/04/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.72
15/04/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.62
15/04/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.94
15/04/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.37
15/04/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.01
15/04/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.28
15/04/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.31
15/04/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.19
15/05/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.59
15/05/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.63
15/05/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.49
15/05/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.11
15/05/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.98
15/05/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.26
15/05/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.99
15/05/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.28
15/05/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.18
15/06/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/06/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.13
15/06/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.73
15/06/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.63
15/06/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.9
15/06/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.21
15/06/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.94
15/06/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.24
15/06/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.33
15/06/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.17
15/07/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.58
15/07/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.6
15/07/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.78
15/07/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.86
15/07/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.74
15/07/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.63
15/07/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/07/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.97
15/07/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.26
15/08/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.57
15/08/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.57
15/08/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.45
15/08/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.11
15/08/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.77
15/08/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.62
15/08/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.86
15/08/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.15
15/08/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.25
15/08/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.43
15/08/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.41
15/09/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.58
15/09/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.57
15/09/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/09/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.83
15/09/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.75
15/09/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.76
15/09/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.15
15/09/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.47
15/10/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.45
15/10/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.88
15/10/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.77
15/10/2024,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.64
15/10/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.14
15/10/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.96
15/10/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.27
15/10/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.4
15/10/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.51
15/11/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.57
15/11/2024,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.57
15/11/2024,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.44
15/11/2024,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/11/2024,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.71
15/11/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.77
15/11/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.16
15/11/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.96
15/11/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.25
15/11/2024,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.39
15/11/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.31
15/12/2024,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.56
15/12/2024,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.77
15/12/2024,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.76
15/12/2024,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.82
15/12/2024,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.16
15/12/2024,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.95
15/12/2024,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.22
15/12/2024,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.18
15/01/2025,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.57
15/01/2025,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.58
15/01/2025,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.44
15/01/2025,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.11
15/01/2025,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.81
15/01/2025,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.9
15/01/2025,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.77
15/01/2025,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.82
15/01/2025,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,0.99
15/01/2025,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.22
